name,rstb,path
Actor/GeneralParamList/Weapon_Shield_014.bgparamlist,0,content/Actor/Pack/Weapon_Shield_014.sbactorpack//Actor/GeneralParamList/Weapon_Shield_014.bgparamlist
Actor/Recipe/Weapon_Shield_014.brecipe,0,content/Actor/Pack/Weapon_Shield_014.sbactorpack//Actor/Recipe/Weapon_Shield_014.brecipe
Actor/GeneralParamList/Weapon_Shield_015.bgparamlist,0,content/Actor/Pack/Weapon_Shield_015.sbactorpack//Actor/GeneralParamList/Weapon_Shield_015.bgparamlist
Actor/ActorLink/Weapon_Shield_015.bxml,0,content/Actor/Pack/Weapon_Shield_015.sbactorpack//Actor/ActorLink/Weapon_Shield_015.bxml
Actor/Recipe/Weapon_Shield_015.brecipe,0,content/Actor/Pack/Weapon_Shield_015.sbactorpack//Actor/Recipe/Weapon_Shield_015.brecipe
Actor/GeneralParamList/Weapon_Shield_017.bgparamlist,0,content/Actor/Pack/Weapon_Shield_017.sbactorpack//Actor/GeneralParamList/Weapon_Shield_017.bgparamlist
Actor/ActorLink/Weapon_Shield_017.bxml,0,content/Actor/Pack/Weapon_Shield_017.sbactorpack//Actor/ActorLink/Weapon_Shield_017.bxml
Actor/Recipe/Weapon_Shield_017.brecipe,0,content/Actor/Pack/Weapon_Shield_017.sbactorpack//Actor/Recipe/Weapon_Shield_017.brecipe
Actor/Recipe/Weapon_Shield_018.brecipe,0,content/Actor/Pack/Weapon_Shield_018.sbactorpack//Actor/Recipe/Weapon_Shield_018.brecipe
Actor/ActorLink/Weapon_Shield_018.bxml,0,content/Actor/Pack/Weapon_Shield_018.sbactorpack//Actor/ActorLink/Weapon_Shield_018.bxml
Actor/GeneralParamList/Weapon_Shield_018.bgparamlist,0,content/Actor/Pack/Weapon_Shield_018.sbactorpack//Actor/GeneralParamList/Weapon_Shield_018.bgparamlist
Actor/GeneralParamList/Weapon_Shield_022.bgparamlist,0,content/Actor/Pack/Weapon_Shield_022.sbactorpack//Actor/GeneralParamList/Weapon_Shield_022.bgparamlist
Actor/Recipe/Weapon_Shield_022.brecipe,0,content/Actor/Pack/Weapon_Shield_022.sbactorpack//Actor/Recipe/Weapon_Shield_022.brecipe
Actor/ActorLink/Weapon_Shield_022.bxml,0,content/Actor/Pack/Weapon_Shield_022.sbactorpack//Actor/ActorLink/Weapon_Shield_022.bxml
Actor/Recipe/Weapon_Shield_023.brecipe,0,content/Actor/Pack/Weapon_Shield_023.sbactorpack//Actor/Recipe/Weapon_Shield_023.brecipe
Actor/GeneralParamList/Weapon_Shield_023.bgparamlist,0,content/Actor/Pack/Weapon_Shield_023.sbactorpack//Actor/GeneralParamList/Weapon_Shield_023.bgparamlist
Actor/ActorLink/Weapon_Shield_023.bxml,0,content/Actor/Pack/Weapon_Shield_023.sbactorpack//Actor/ActorLink/Weapon_Shield_023.bxml
Actor/ActorLink/Weapon_Shield_025.bxml,0,content/Actor/Pack/Weapon_Shield_025.sbactorpack//Actor/ActorLink/Weapon_Shield_025.bxml
Actor/GeneralParamList/Weapon_Shield_025.bgparamlist,0,content/Actor/Pack/Weapon_Shield_025.sbactorpack//Actor/GeneralParamList/Weapon_Shield_025.bgparamlist
Actor/Recipe/Weapon_Shield_025.brecipe,0,content/Actor/Pack/Weapon_Shield_025.sbactorpack//Actor/Recipe/Weapon_Shield_025.brecipe
Actor/ActorLink/Weapon_Shield_026.bxml,0,content/Actor/Pack/Weapon_Shield_026.sbactorpack//Actor/ActorLink/Weapon_Shield_026.bxml
Actor/Recipe/Weapon_Shield_026.brecipe,0,content/Actor/Pack/Weapon_Shield_026.sbactorpack//Actor/Recipe/Weapon_Shield_026.brecipe
Actor/GeneralParamList/Weapon_Shield_026.bgparamlist,0,content/Actor/Pack/Weapon_Shield_026.sbactorpack//Actor/GeneralParamList/Weapon_Shield_026.bgparamlist
Actor/GeneralParamList/Weapon_Shield_030.bgparamlist,0,content/Actor/Pack/Weapon_Shield_030.sbactorpack//Actor/GeneralParamList/Weapon_Shield_030.bgparamlist
Actor/ActorLink/Weapon_Shield_030.bxml,0,content/Actor/Pack/Weapon_Shield_030.sbactorpack//Actor/ActorLink/Weapon_Shield_030.bxml
Actor/Recipe/Weapon_Shield_030.brecipe,0,content/Actor/Pack/Weapon_Shield_030.sbactorpack//Actor/Recipe/Weapon_Shield_030.brecipe
Actor/GeneralParamList/Weapon_Shield_033.bgparamlist,0,content/Actor/Pack/Weapon_Shield_033.sbactorpack//Actor/GeneralParamList/Weapon_Shield_033.bgparamlist
Actor/Recipe/Weapon_Shield_033.brecipe,0,content/Actor/Pack/Weapon_Shield_033.sbactorpack//Actor/Recipe/Weapon_Shield_033.brecipe
Actor/ActorLink/Weapon_Shield_033.bxml,0,content/Actor/Pack/Weapon_Shield_033.sbactorpack//Actor/ActorLink/Weapon_Shield_033.bxml
Actor/GeneralParamList/Weapon_Shield_035.bgparamlist,0,content/Actor/Pack/Weapon_Shield_035.sbactorpack//Actor/GeneralParamList/Weapon_Shield_035.bgparamlist
Actor/ActorLink/Weapon_Shield_035.bxml,0,content/Actor/Pack/Weapon_Shield_035.sbactorpack//Actor/ActorLink/Weapon_Shield_035.bxml
Actor/Recipe/Weapon_Shield_035.brecipe,0,content/Actor/Pack/Weapon_Shield_035.sbactorpack//Actor/Recipe/Weapon_Shield_035.brecipe
Actor/Recipe/Weapon_Shield_036.brecipe,0,content/Actor/Pack/Weapon_Shield_036.sbactorpack//Actor/Recipe/Weapon_Shield_036.brecipe
Actor/ActorLink/Weapon_Shield_036.bxml,0,content/Actor/Pack/Weapon_Shield_036.sbactorpack//Actor/ActorLink/Weapon_Shield_036.bxml
Actor/GeneralParamList/Weapon_Shield_036.bgparamlist,0,content/Actor/Pack/Weapon_Shield_036.sbactorpack//Actor/GeneralParamList/Weapon_Shield_036.bgparamlist
Actor/Recipe/Weapon_Shield_037.brecipe,0,content/Actor/Pack/Weapon_Shield_037.sbactorpack//Actor/Recipe/Weapon_Shield_037.brecipe
Actor/DropTable/Weapon_Shield_037.bdrop,0,content/Actor/Pack/Weapon_Shield_037.sbactorpack//Actor/DropTable/Weapon_Shield_037.bdrop
Actor/ActorLink/Weapon_Shield_037.bxml,0,content/Actor/Pack/Weapon_Shield_037.sbactorpack//Actor/ActorLink/Weapon_Shield_037.bxml
Actor/ActorLink/Weapon_Shield_041.bxml,0,content/Actor/Pack/Weapon_Shield_041.sbactorpack//Actor/ActorLink/Weapon_Shield_041.bxml
Actor/GeneralParamList/Weapon_Shield_041.bgparamlist,0,content/Actor/Pack/Weapon_Shield_041.sbactorpack//Actor/GeneralParamList/Weapon_Shield_041.bgparamlist
Actor/Recipe/Weapon_Shield_041.brecipe,0,content/Actor/Pack/Weapon_Shield_041.sbactorpack//Actor/Recipe/Weapon_Shield_041.brecipe
Actor/Recipe/Weapon_Shield_042.brecipe,0,content/Actor/Pack/Weapon_Shield_042.sbactorpack//Actor/Recipe/Weapon_Shield_042.brecipe
Actor/ActorLink/Weapon_Shield_042.bxml,0,content/Actor/Pack/Weapon_Shield_042.sbactorpack//Actor/ActorLink/Weapon_Shield_042.bxml
Actor/GeneralParamList/Weapon_Shield_042.bgparamlist,0,content/Actor/Pack/Weapon_Shield_042.sbactorpack//Actor/GeneralParamList/Weapon_Shield_042.bgparamlist
Actor/Recipe/Weapon_Spear_001.brecipe,0,content/Actor/Pack/Weapon_Spear_001.sbactorpack//Actor/Recipe/Weapon_Spear_001.brecipe
Actor/GeneralParamList/Weapon_Spear_001.bgparamlist,0,content/Actor/Pack/Weapon_Spear_001.sbactorpack//Actor/GeneralParamList/Weapon_Spear_001.bgparamlist
Actor/ActorLink/Weapon_Spear_001.bxml,0,content/Actor/Pack/Weapon_Spear_001.sbactorpack//Actor/ActorLink/Weapon_Spear_001.bxml
Actor/GeneralParamList/Weapon_Spear_002.bgparamlist,0,content/Actor/Pack/Weapon_Spear_002.sbactorpack//Actor/GeneralParamList/Weapon_Spear_002.bgparamlist
Actor/ActorLink/Weapon_Spear_002.bxml,0,content/Actor/Pack/Weapon_Spear_002.sbactorpack//Actor/ActorLink/Weapon_Spear_002.bxml
Actor/Recipe/Weapon_Spear_002.brecipe,0,content/Actor/Pack/Weapon_Spear_002.sbactorpack//Actor/Recipe/Weapon_Spear_002.brecipe
Actor/GeneralParamList/Weapon_Spear_003.bgparamlist,0,content/Actor/Pack/Weapon_Spear_003.sbactorpack//Actor/GeneralParamList/Weapon_Spear_003.bgparamlist
Actor/ActorLink/Weapon_Spear_003.bxml,0,content/Actor/Pack/Weapon_Spear_003.sbactorpack//Actor/ActorLink/Weapon_Spear_003.bxml
Actor/Recipe/Weapon_Spear_003.brecipe,0,content/Actor/Pack/Weapon_Spear_003.sbactorpack//Actor/Recipe/Weapon_Spear_003.brecipe
Actor/GeneralParamList/Weapon_Spear_013.bgparamlist,0,content/Actor/Pack/Weapon_Spear_013.sbactorpack//Actor/GeneralParamList/Weapon_Spear_013.bgparamlist
Actor/Recipe/Weapon_Spear_013.brecipe,0,content/Actor/Pack/Weapon_Spear_013.sbactorpack//Actor/Recipe/Weapon_Spear_013.brecipe
Actor/ActorLink/Weapon_Spear_013.bxml,0,content/Actor/Pack/Weapon_Spear_013.sbactorpack//Actor/ActorLink/Weapon_Spear_013.bxml
Actor/Recipe/Weapon_Spear_014.brecipe,0,content/Actor/Pack/Weapon_Spear_014.sbactorpack//Actor/Recipe/Weapon_Spear_014.brecipe
Actor/ActorLink/Weapon_Spear_014.bxml,0,content/Actor/Pack/Weapon_Spear_014.sbactorpack//Actor/ActorLink/Weapon_Spear_014.bxml
Actor/GeneralParamList/Weapon_Spear_014.bgparamlist,0,content/Actor/Pack/Weapon_Spear_014.sbactorpack//Actor/GeneralParamList/Weapon_Spear_014.bgparamlist
Actor/GeneralParamList/Weapon_Spear_015.bgparamlist,0,content/Actor/Pack/Weapon_Spear_015.sbactorpack//Actor/GeneralParamList/Weapon_Spear_015.bgparamlist
Actor/Recipe/Weapon_Spear_015.brecipe,0,content/Actor/Pack/Weapon_Spear_015.sbactorpack//Actor/Recipe/Weapon_Spear_015.brecipe
Actor/ActorLink/Weapon_Spear_015.bxml,0,content/Actor/Pack/Weapon_Spear_015.sbactorpack//Actor/ActorLink/Weapon_Spear_015.bxml
Actor/ActorLink/Weapon_Spear_016.bxml,0,content/Actor/Pack/Weapon_Spear_016.sbactorpack//Actor/ActorLink/Weapon_Spear_016.bxml
Actor/Recipe/Weapon_Spear_016.brecipe,0,content/Actor/Pack/Weapon_Spear_016.sbactorpack//Actor/Recipe/Weapon_Spear_016.brecipe
Actor/GeneralParamList/Weapon_Spear_016.bgparamlist,0,content/Actor/Pack/Weapon_Spear_016.sbactorpack//Actor/GeneralParamList/Weapon_Spear_016.bgparamlist
Actor/GeneralParamList/Weapon_Spear_017.bgparamlist,0,content/Actor/Pack/Weapon_Spear_017.sbactorpack//Actor/GeneralParamList/Weapon_Spear_017.bgparamlist
Actor/ActorLink/Weapon_Spear_017.bxml,0,content/Actor/Pack/Weapon_Spear_017.sbactorpack//Actor/ActorLink/Weapon_Spear_017.bxml
Actor/Recipe/Weapon_Spear_017.brecipe,0,content/Actor/Pack/Weapon_Spear_017.sbactorpack//Actor/Recipe/Weapon_Spear_017.brecipe
Actor/Recipe/Weapon_Spear_018.brecipe,0,content/Actor/Pack/Weapon_Spear_018.sbactorpack//Actor/Recipe/Weapon_Spear_018.brecipe
Actor/ActorLink/Weapon_Spear_018.bxml,0,content/Actor/Pack/Weapon_Spear_018.sbactorpack//Actor/ActorLink/Weapon_Spear_018.bxml
Actor/GeneralParamList/Weapon_Spear_018.bgparamlist,0,content/Actor/Pack/Weapon_Spear_018.sbactorpack//Actor/GeneralParamList/Weapon_Spear_018.bgparamlist
Actor/GeneralParamList/Weapon_Spear_024.bgparamlist,0,content/Actor/Pack/Weapon_Spear_024.sbactorpack//Actor/GeneralParamList/Weapon_Spear_024.bgparamlist
Actor/Recipe/Weapon_Spear_024.brecipe,0,content/Actor/Pack/Weapon_Spear_024.sbactorpack//Actor/Recipe/Weapon_Spear_024.brecipe
Actor/ActorLink/Weapon_Spear_024.bxml,0,content/Actor/Pack/Weapon_Spear_024.sbactorpack//Actor/ActorLink/Weapon_Spear_024.bxml
Actor/Recipe/Weapon_Spear_025.brecipe,0,content/Actor/Pack/Weapon_Spear_025.sbactorpack//Actor/Recipe/Weapon_Spear_025.brecipe
Actor/GeneralParamList/Weapon_Spear_025.bgparamlist,0,content/Actor/Pack/Weapon_Spear_025.sbactorpack//Actor/GeneralParamList/Weapon_Spear_025.bgparamlist
Actor/ActorLink/Weapon_Spear_025.bxml,0,content/Actor/Pack/Weapon_Spear_025.sbactorpack//Actor/ActorLink/Weapon_Spear_025.bxml
Actor/GeneralParamList/Weapon_Spear_027.bgparamlist,0,content/Actor/Pack/Weapon_Spear_027.sbactorpack//Actor/GeneralParamList/Weapon_Spear_027.bgparamlist
Actor/Recipe/Weapon_Spear_027.brecipe,0,content/Actor/Pack/Weapon_Spear_027.sbactorpack//Actor/Recipe/Weapon_Spear_027.brecipe
Actor/ActorLink/Weapon_Spear_027.bxml,0,content/Actor/Pack/Weapon_Spear_027.sbactorpack//Actor/ActorLink/Weapon_Spear_027.bxml
Actor/Recipe/Weapon_Spear_028.brecipe,0,content/Actor/Pack/Weapon_Spear_028.sbactorpack//Actor/Recipe/Weapon_Spear_028.brecipe
Actor/GeneralParamList/Weapon_Spear_028.bgparamlist,0,content/Actor/Pack/Weapon_Spear_028.sbactorpack//Actor/GeneralParamList/Weapon_Spear_028.bgparamlist
Actor/ActorLink/Weapon_Spear_028.bxml,0,content/Actor/Pack/Weapon_Spear_028.sbactorpack//Actor/ActorLink/Weapon_Spear_028.bxml
Actor/Recipe/Weapon_Spear_029.brecipe,0,content/Actor/Pack/Weapon_Spear_029.sbactorpack//Actor/Recipe/Weapon_Spear_029.brecipe
Actor/ActorLink/Weapon_Spear_029.bxml,0,content/Actor/Pack/Weapon_Spear_029.sbactorpack//Actor/ActorLink/Weapon_Spear_029.bxml
Actor/GeneralParamList/Weapon_Spear_029.bgparamlist,0,content/Actor/Pack/Weapon_Spear_029.sbactorpack//Actor/GeneralParamList/Weapon_Spear_029.bgparamlist
Actor/Recipe/Weapon_Spear_030.brecipe,0,content/Actor/Pack/Weapon_Spear_030.sbactorpack//Actor/Recipe/Weapon_Spear_030.brecipe
Actor/GeneralParamList/Weapon_Spear_030.bgparamlist,0,content/Actor/Pack/Weapon_Spear_030.sbactorpack//Actor/GeneralParamList/Weapon_Spear_030.bgparamlist
Actor/ActorLink/Weapon_Spear_030.bxml,0,content/Actor/Pack/Weapon_Spear_030.sbactorpack//Actor/ActorLink/Weapon_Spear_030.bxml
Actor/ActorLink/Weapon_Spear_031.bxml,0,content/Actor/Pack/Weapon_Spear_031.sbactorpack//Actor/ActorLink/Weapon_Spear_031.bxml
Actor/Recipe/Weapon_Spear_031.brecipe,0,content/Actor/Pack/Weapon_Spear_031.sbactorpack//Actor/Recipe/Weapon_Spear_031.brecipe
Actor/GeneralParamList/Weapon_Spear_031.bgparamlist,0,content/Actor/Pack/Weapon_Spear_031.sbactorpack//Actor/GeneralParamList/Weapon_Spear_031.bgparamlist
Actor/GeneralParamList/Weapon_Spear_032.bgparamlist,0,content/Actor/Pack/Weapon_Spear_032.sbactorpack//Actor/GeneralParamList/Weapon_Spear_032.bgparamlist
Actor/Recipe/Weapon_Spear_032.brecipe,0,content/Actor/Pack/Weapon_Spear_032.sbactorpack//Actor/Recipe/Weapon_Spear_032.brecipe
Actor/ActorLink/Weapon_Spear_032.bxml,0,content/Actor/Pack/Weapon_Spear_032.sbactorpack//Actor/ActorLink/Weapon_Spear_032.bxml
Actor/ActorLink/Weapon_Spear_033.bxml,0,content/Actor/Pack/Weapon_Spear_033.sbactorpack//Actor/ActorLink/Weapon_Spear_033.bxml
Actor/Recipe/Weapon_Spear_033.brecipe,0,content/Actor/Pack/Weapon_Spear_033.sbactorpack//Actor/Recipe/Weapon_Spear_033.brecipe
Actor/GeneralParamList/Weapon_Spear_033.bgparamlist,0,content/Actor/Pack/Weapon_Spear_033.sbactorpack//Actor/GeneralParamList/Weapon_Spear_033.bgparamlist
Actor/Recipe/Weapon_Spear_034.brecipe,0,content/Actor/Pack/Weapon_Spear_034.sbactorpack//Actor/Recipe/Weapon_Spear_034.brecipe
Actor/GeneralParamList/Weapon_Spear_034.bgparamlist,0,content/Actor/Pack/Weapon_Spear_034.sbactorpack//Actor/GeneralParamList/Weapon_Spear_034.bgparamlist
Actor/ActorLink/Weapon_Spear_034.bxml,0,content/Actor/Pack/Weapon_Spear_034.sbactorpack//Actor/ActorLink/Weapon_Spear_034.bxml
Actor/GeneralParamList/Weapon_Spear_035.bgparamlist,0,content/Actor/Pack/Weapon_Spear_035.sbactorpack//Actor/GeneralParamList/Weapon_Spear_035.bgparamlist
Actor/ActorLink/Weapon_Spear_035.bxml,0,content/Actor/Pack/Weapon_Spear_035.sbactorpack//Actor/ActorLink/Weapon_Spear_035.bxml
Actor/Recipe/Weapon_Spear_035.brecipe,0,content/Actor/Pack/Weapon_Spear_035.sbactorpack//Actor/Recipe/Weapon_Spear_035.brecipe
Actor/ActorLink/Weapon_Spear_037.bxml,0,content/Actor/Pack/Weapon_Spear_037.sbactorpack//Actor/ActorLink/Weapon_Spear_037.bxml
Actor/GeneralParamList/Weapon_Spear_037.bgparamlist,0,content/Actor/Pack/Weapon_Spear_037.sbactorpack//Actor/GeneralParamList/Weapon_Spear_037.bgparamlist
Actor/Recipe/Weapon_Spear_037.brecipe,0,content/Actor/Pack/Weapon_Spear_037.sbactorpack//Actor/Recipe/Weapon_Spear_037.brecipe
Actor/ActorLink/Weapon_Spear_047.bxml,0,content/Actor/Pack/Weapon_Spear_047.sbactorpack//Actor/ActorLink/Weapon_Spear_047.bxml
Actor/GeneralParamList/Weapon_Spear_047.bgparamlist,0,content/Actor/Pack/Weapon_Spear_047.sbactorpack//Actor/GeneralParamList/Weapon_Spear_047.bgparamlist
Actor/Recipe/Weapon_Spear_047.brecipe,0,content/Actor/Pack/Weapon_Spear_047.sbactorpack//Actor/Recipe/Weapon_Spear_047.brecipe
Actor/Recipe/Weapon_Spear_050.brecipe,0,content/Actor/Pack/Weapon_Spear_050.sbactorpack//Actor/Recipe/Weapon_Spear_050.brecipe
Actor/ActorLink/Weapon_Spear_050.bxml,0,content/Actor/Pack/Weapon_Spear_050.sbactorpack//Actor/ActorLink/Weapon_Spear_050.bxml
Actor/DropTable/Weapon_Spear_050.bdrop,0,content/Actor/Pack/Weapon_Spear_050.sbactorpack//Actor/DropTable/Weapon_Spear_050.bdrop
Actor/Recipe/Weapon_Sword_001.brecipe,0,content/Actor/Pack/Weapon_Sword_001.sbactorpack//Actor/Recipe/Weapon_Sword_001.brecipe
Actor/ActorLink/Weapon_Sword_001.bxml,0,content/Actor/Pack/Weapon_Sword_001.sbactorpack//Actor/ActorLink/Weapon_Sword_001.bxml
Actor/GeneralParamList/Weapon_Sword_001.bgparamlist,0,content/Actor/Pack/Weapon_Sword_001.sbactorpack//Actor/GeneralParamList/Weapon_Sword_001.bgparamlist
Actor/ActorLink/Weapon_Sword_002.bxml,0,content/Actor/Pack/Weapon_Sword_002.sbactorpack//Actor/ActorLink/Weapon_Sword_002.bxml
Actor/Recipe/Weapon_Sword_002.brecipe,0,content/Actor/Pack/Weapon_Sword_002.sbactorpack//Actor/Recipe/Weapon_Sword_002.brecipe
Actor/GeneralParamList/Weapon_Sword_002.bgparamlist,0,content/Actor/Pack/Weapon_Sword_002.sbactorpack//Actor/GeneralParamList/Weapon_Sword_002.bgparamlist
Actor/Recipe/Weapon_Sword_003.brecipe,0,content/Actor/Pack/Weapon_Sword_003.sbactorpack//Actor/Recipe/Weapon_Sword_003.brecipe
Actor/ActorLink/Weapon_Sword_003.bxml,0,content/Actor/Pack/Weapon_Sword_003.sbactorpack//Actor/ActorLink/Weapon_Sword_003.bxml
Actor/GeneralParamList/Weapon_Sword_003.bgparamlist,0,content/Actor/Pack/Weapon_Sword_003.sbactorpack//Actor/GeneralParamList/Weapon_Sword_003.bgparamlist
Actor/Recipe/Weapon_Sword_013.brecipe,0,content/Actor/Pack/Weapon_Sword_013.sbactorpack//Actor/Recipe/Weapon_Sword_013.brecipe
Actor/Recipe/Weapon_Sword_014.brecipe,0,content/Actor/Pack/Weapon_Sword_014.sbactorpack//Actor/Recipe/Weapon_Sword_014.brecipe
Actor/Recipe/Weapon_Sword_015.brecipe,0,content/Actor/Pack/Weapon_Sword_015.sbactorpack//Actor/Recipe/Weapon_Sword_015.brecipe
Actor/Recipe/Weapon_Sword_016.brecipe,0,content/Actor/Pack/Weapon_Sword_016.sbactorpack//Actor/Recipe/Weapon_Sword_016.brecipe
Actor/Recipe/Weapon_Sword_017.brecipe,0,content/Actor/Pack/Weapon_Sword_017.sbactorpack//Actor/Recipe/Weapon_Sword_017.brecipe
Actor/Recipe/Weapon_Sword_018.brecipe,0,content/Actor/Pack/Weapon_Sword_018.sbactorpack//Actor/Recipe/Weapon_Sword_018.brecipe
Actor/ActorLink/Weapon_Sword_024.bxml,0,content/Actor/Pack/Weapon_Sword_024.sbactorpack//Actor/ActorLink/Weapon_Sword_024.bxml
Actor/GeneralParamList/Weapon_Sword_024.bgparamlist,0,content/Actor/Pack/Weapon_Sword_024.sbactorpack//Actor/GeneralParamList/Weapon_Sword_024.bgparamlist
Actor/Recipe/Weapon_Sword_024.brecipe,0,content/Actor/Pack/Weapon_Sword_024.sbactorpack//Actor/Recipe/Weapon_Sword_024.brecipe
Actor/ActorLink/Weapon_Sword_025.bxml,0,content/Actor/Pack/Weapon_Sword_025.sbactorpack//Actor/ActorLink/Weapon_Sword_025.bxml
Actor/GeneralParamList/Weapon_Sword_025.bgparamlist,0,content/Actor/Pack/Weapon_Sword_025.sbactorpack//Actor/GeneralParamList/Weapon_Sword_025.bgparamlist
Actor/Recipe/Weapon_Sword_025.brecipe,0,content/Actor/Pack/Weapon_Sword_025.sbactorpack//Actor/Recipe/Weapon_Sword_025.brecipe
Actor/GeneralParamList/Weapon_Sword_027.bgparamlist,0,content/Actor/Pack/Weapon_Sword_027.sbactorpack//Actor/GeneralParamList/Weapon_Sword_027.bgparamlist
Actor/Recipe/Weapon_Sword_027.brecipe,0,content/Actor/Pack/Weapon_Sword_027.sbactorpack//Actor/Recipe/Weapon_Sword_027.brecipe
Actor/ActorLink/Weapon_Sword_027.bxml,0,content/Actor/Pack/Weapon_Sword_027.sbactorpack//Actor/ActorLink/Weapon_Sword_027.bxml
Actor/GeneralParamList/Weapon_Sword_029.bgparamlist,0,content/Actor/Pack/Weapon_Sword_029.sbactorpack//Actor/GeneralParamList/Weapon_Sword_029.bgparamlist
Actor/ActorLink/Weapon_Sword_029.bxml,0,content/Actor/Pack/Weapon_Sword_029.sbactorpack//Actor/ActorLink/Weapon_Sword_029.bxml
Actor/Recipe/Weapon_Sword_029.brecipe,0,content/Actor/Pack/Weapon_Sword_029.sbactorpack//Actor/Recipe/Weapon_Sword_029.brecipe
Actor/GeneralParamList/Weapon_Sword_030.bgparamlist,0,content/Actor/Pack/Weapon_Sword_030.sbactorpack//Actor/GeneralParamList/Weapon_Sword_030.bgparamlist
Actor/ActorLink/Weapon_Sword_030.bxml,0,content/Actor/Pack/Weapon_Sword_030.sbactorpack//Actor/ActorLink/Weapon_Sword_030.bxml
Actor/Recipe/Weapon_Sword_030.brecipe,0,content/Actor/Pack/Weapon_Sword_030.sbactorpack//Actor/Recipe/Weapon_Sword_030.brecipe
Actor/ActorLink/Weapon_Sword_031.bxml,0,content/Actor/Pack/Weapon_Sword_031.sbactorpack//Actor/ActorLink/Weapon_Sword_031.bxml
Actor/GeneralParamList/Weapon_Sword_031.bgparamlist,0,content/Actor/Pack/Weapon_Sword_031.sbactorpack//Actor/GeneralParamList/Weapon_Sword_031.bgparamlist
Actor/Recipe/Weapon_Sword_031.brecipe,0,content/Actor/Pack/Weapon_Sword_031.sbactorpack//Actor/Recipe/Weapon_Sword_031.brecipe
Actor/ActorLink/Weapon_Sword_033.bxml,0,content/Actor/Pack/Weapon_Sword_033.sbactorpack//Actor/ActorLink/Weapon_Sword_033.bxml
Actor/GeneralParamList/Weapon_Sword_033.bgparamlist,0,content/Actor/Pack/Weapon_Sword_033.sbactorpack//Actor/GeneralParamList/Weapon_Sword_033.bgparamlist
Actor/Recipe/Weapon_Sword_033.brecipe,0,content/Actor/Pack/Weapon_Sword_033.sbactorpack//Actor/Recipe/Weapon_Sword_033.brecipe
Actor/ActorLink/Weapon_Sword_034.bxml,0,content/Actor/Pack/Weapon_Sword_034.sbactorpack//Actor/ActorLink/Weapon_Sword_034.bxml
Actor/Recipe/Weapon_Sword_034.brecipe,0,content/Actor/Pack/Weapon_Sword_034.sbactorpack//Actor/Recipe/Weapon_Sword_034.brecipe
Actor/GeneralParamList/Weapon_Sword_034.bgparamlist,0,content/Actor/Pack/Weapon_Sword_034.sbactorpack//Actor/GeneralParamList/Weapon_Sword_034.bgparamlist
Actor/GeneralParamList/Weapon_Sword_035.bgparamlist,0,content/Actor/Pack/Weapon_Sword_035.sbactorpack//Actor/GeneralParamList/Weapon_Sword_035.bgparamlist
Actor/Recipe/Weapon_Sword_035.brecipe,0,content/Actor/Pack/Weapon_Sword_035.sbactorpack//Actor/Recipe/Weapon_Sword_035.brecipe
Actor/ActorLink/Weapon_Sword_035.bxml,0,content/Actor/Pack/Weapon_Sword_035.sbactorpack//Actor/ActorLink/Weapon_Sword_035.bxml
Actor/ActorLink/Weapon_Sword_041.bxml,0,content/Actor/Pack/Weapon_Sword_041.sbactorpack//Actor/ActorLink/Weapon_Sword_041.bxml
Actor/GeneralParamList/Weapon_Sword_041.bgparamlist,0,content/Actor/Pack/Weapon_Sword_041.sbactorpack//Actor/GeneralParamList/Weapon_Sword_041.bgparamlist
Actor/Recipe/Weapon_Sword_041.brecipe,0,content/Actor/Pack/Weapon_Sword_041.sbactorpack//Actor/Recipe/Weapon_Sword_041.brecipe
Actor/ActorLink/Weapon_Sword_047.bxml,0,content/Actor/Pack/Weapon_Sword_047.sbactorpack//Actor/ActorLink/Weapon_Sword_047.bxml
Actor/Recipe/Weapon_Sword_047.brecipe,0,content/Actor/Pack/Weapon_Sword_047.sbactorpack//Actor/Recipe/Weapon_Sword_047.brecipe
Actor/GeneralParamList/Weapon_Sword_047.bgparamlist,0,content/Actor/Pack/Weapon_Sword_047.sbactorpack//Actor/GeneralParamList/Weapon_Sword_047.bgparamlist
Actor/ActorLink/Weapon_Sword_048.bxml,0,content/Actor/Pack/Weapon_Sword_048.sbactorpack//Actor/ActorLink/Weapon_Sword_048.bxml
Actor/GeneralParamList/Weapon_Sword_048.bgparamlist,0,content/Actor/Pack/Weapon_Sword_048.sbactorpack//Actor/GeneralParamList/Weapon_Sword_048.bgparamlist
Actor/Recipe/Weapon_Sword_048.brecipe,0,content/Actor/Pack/Weapon_Sword_048.sbactorpack//Actor/Recipe/Weapon_Sword_048.brecipe
Actor/GeneralParamList/Weapon_Sword_049.bgparamlist,0,content/Actor/Pack/Weapon_Sword_049.sbactorpack//Actor/GeneralParamList/Weapon_Sword_049.bgparamlist
Actor/Recipe/Weapon_Sword_049.brecipe,0,content/Actor/Pack/Weapon_Sword_049.sbactorpack//Actor/Recipe/Weapon_Sword_049.brecipe
Actor/ActorLink/Weapon_Sword_049.bxml,0,content/Actor/Pack/Weapon_Sword_049.sbactorpack//Actor/ActorLink/Weapon_Sword_049.bxml
Actor/ActorLink/Weapon_Sword_050.bxml,0,content/Actor/Pack/Weapon_Sword_050.sbactorpack//Actor/ActorLink/Weapon_Sword_050.bxml
